id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website,label
119199,75030,o2 (uk) limited,united kingdom,,,,,,,,,,worthing,highdown house yeoman way,,pacific assets trust,united kingdom,,,,asset management,financials,,,,,,,,0
20707,7544,kaiser aluminum,usa,$1.28 b,,,,,,,,$80.56,,,,heska corporation,usa,2.824 billion usd,,,,,,,,,,,,0
23858,20508,nuvalent,usa,$1.74 b,,,,,,,,$30.97,,,,frontier airlines,usa,$2.66 b,,,,,,,,$12.24,,,,0
111182,716,firstenergy,usa,$23.73 b,,,,,,,,$41.52,,,,eversource energy,usa,31.179 billion usd,,,,,joseph r. nolan jr.,,,,,,,0
53680,23643,enterprise products partners,usa,,1968,,energy oil and gas oil refining petrochemicals gas utilities natural gas generation utilities chemicals,,william c. montgomery,40806 million usd,,,,,,global net lease,usa,$1.43 b,,,,,,,,$13.53,,,,0
148444,96701,brex,united states,,,,fintech,,,,,,san francisco,,,"west pharmaceutical services, inc.",united states,$30.23 b,,,medical instruments supplies,healthcare,,,wst,,,,,0
103034,21722,livevox,usa,$0.24 b,,,,,,,,$2.45,,,,spectrum pharmaceuticals,usa,$90.02 m,,,,,,,,$0.44,,,,0
167129,158938,hyster-yale materials handling,usa,$0.52 b,,,,,,,,$31.22,,,,everquote,usa,$0.55 b,,,,,,,,$17.30,,,,0
158320,88687,vor biopharma,usa,$0.39 b,,,,,,,,$6.00,,,,kempharm,usa,,,,,,,,,$5.52,,,,0
87752,23528,playstudios,usa,,,,,,,,,$4.24,,,,allogene therapeutics,usa,$1.30 b,,,,,,,,$9.03,,,,0
26587,4020,eli lilly,usa,$353.43 b,,,,,,,,$371.97,,,,lexington realty trust,usa,3.780 billion usd,,,,,,,,,,,,0
167515,15097,postal realty trust,usa,$0.34 b,,,,,,,,$14.97,,,,green plains,usa,,,,,,,,,32,,,,0
115493,84740,credo technology,usa,$2.20 b,,,,,,,,$15.00,,,,the ensign group,usa,,,,,,,,,$98.53,,,,0
83782,72991,nexi,italy,,,,,,,,,$9.04,,,,christmas the original,italy,,2016,,,retail,,1994200,,,,,,0
88194,58356,southern first bancshares,usa,,,,,,,,,$43.99,,,,j & j snack foods,usa,,1971,,consumer defensive food and beverage food products consumer non durables fmcg package foods,,not found,1144 million usd,,,,,,0
164212,112168,stericycle,usa,$4.86 b,,,,,,,,$52.82,,,,everquote,usa,$0.56 b,,,,,,,,$17.71,,,,0
154361,85834,sei investments,usa,$8.35 b,,,,,,,,$62.00,,,,cal-maine foods,usa,,,,,,,,,$54.10,,,,0
115579,97124,jamf,usa,$2.36 b,,,,,,,,$19.48,,,,merck,usa,$282.82 b,,,,,,,,$111.55,,,,0
24716,15441,altair engineering,usa,$3.84 b,,,,,,,,$47.96,,,,clearfield,usa,,,,,,,,,96,,,,0
157369,9617,quanergy systems,usa,$1.19 m,,,,,,,,$0.07400,,,,german american bancorp,usa,0.992 billion usd,,,,,,,,,,,,0
12019,6389,seagen,usa,,,,,,,,,136,,,,plains group holdings,usa,1.895 billion usd,,,,,,,,,,,,0
162541,8220,sirius xm,usa,$22.71 b,,,,,,,,$5.84,,,,moneylion,usa,7693,,,,,,,,,,,,0
25768,24599,formula one group,usa,$13.61 b,,,,,,,,$58.99,,,,chegg,usa,$3.46 b,,,,,,,,$27.59,,,,0
89617,83818,hillstream biopharma,usa,,,,,,,,,$0.42,,,,zoominfo,usa,,,,,,,,,$26.01,,,,0
113106,3403,rvl pharmaceuticals,usa,$0.11 b,,,,,,,,$1.21,,,,kinsale capital group,usa,4.147 billion usd,,,,,,,,,,,,0
88982,87326,rigetti computing,usa,,,,,,,,,$0.92,,,,quinstreet,usa,,,,,,,,,$15.67,,,,0
18387,15266,onfolio holdings,usa,,,,,,,,,2,,,,trico bancshares,usa,,,,,,,,,50,,,,0
111849,86266,hanesbrands,usa,$2.79 b,,,,,,,,$8.00,,,,earthstone energy,usa,,,,,,,,,$13.83,,,,0
164318,112925,allegheny technologies,usa,$4.55 b,,,,,,,,$35.20,,,,tonix pharmaceuticals,usa,$70.76 m,,,,,,,,$1.23,,,,0
164091,97899,united bankshares,usa,$5.31 b,,,,,,,,$39.44,,,,hewlett packard enterprise,usa,$20.76 b,,,,,,,,$16.20,,,,0
156644,14818,stellar bancorp,usa,$1.54 b,,,,,,,,$29.62,,,,cedar fair,usa,,,,,,,,,43,,,,0
153436,153417,hexcel,usa,$5.26 b,,,,,,,,$62.60,,,,bwx technologies,usa,$5.22 b,,,,,,,,$57.25,,,,0
102520,3959,five star bancorp,usa,$0.46 b,,,,,,,,$27.01,,,,physicians realty trust,usa,4.050 billion usd,,,,,,,,,,,,0
144270,131818,thatgamecompany,united states,,2006,,internet software services,,,,,,los angeles,,,deere & company,united states,,1837,75600.0,capital goods,,john c. may,$44.5b,,,,,,0
22916,22092,office properties income trust,usa,$0.69 b,,,,,,,,$14.23,,,,ocular therapeutix,usa,$0.21 b,,,,,,,,$2.80,,,,0
82678,62729,dbs group,singapore,,,,,,,,,$26.37,,,,gl limited,singapore,,not found,,consumer cyclical hotels resorts leisure tourism,,not found,not found,,,,,,0
111723,83503,applied industrial technologies,usa,$4.71 b,,,,,,,,$122.29,,,,factset,usa,,,,,,,,,$421.36,,,,0
155395,1557,pinterest,usa,$18.12 b,,,,,,,,$26.73,,,,cboe global markets,usa,13.450 billion usd,,,,,edward t. tilly,,,,,,,0
83856,82576,c. h. robinson,usa,,,,,,,,,$93.63,,,,starbucks,usa,,,,,,,,,$107.23,,,,0
86209,11528,payoneer,usa,,,,,,,,,$5.78,,,,vertex pharmaceuticals,usa,,,,,,,,,290,,,,0
158141,16639,sasken technologies,india,$0.16 b,,,,,,,,$11.26,,,,infibeam avenues,india,,,,,,,,,0,,,,0
144392,54473,biren technology,china,,2019,,hardware,,,,,,shanghai,,,air china,china,,1988,,industries aviation airlines,,not found,10846 million usd,,,,,,0
165010,110493,vicor,usa,$2.87 b,,,,,,,,$65.19,,,,lowe's companies,usa,$129.91 b,,,,,,,,$214.84,,,,0
103452,82984,finwise bancorp,usa,$0.12 b,,,,,,,,$9.57,,,,mplx,usa,,,,,,,,,$34.10,,,,0
88976,88518,quick heal,india,,,,,,,,,$2.16,,,,hindustan sanitaryware & industries,india,,,,,,,,,$3.77,,,,0
155618,20950,albemarle,usa,$29.27 b,,,,,,,,$249.88,,,,nacco industries,usa,$0.33 b,,,,,,,,$45.19,,,,0
101475,53894,ecovyst,usa,$1.18 b,,,,,,,,$9.07,,,,ameriprise financial,usa,,1894,,financial services insurance investments asset management,,james cracchiolo,13443 million usd,,,,,,0
166084,13369,sovos brands,usa,$1.33 b,,,,,,,,$13.19,,,,magnolia oil & gas,usa,,,,,,,,,22,,,,0
21561,12050,tessco technologies,usa,$45.1 m,,,,,,,,$4.90,,,,vulcan materials,usa,,,,,,,,,181,,,,0
56221,8016,shandong sinocera functional material,china,,2005,,basic materials chemicals,,not found,496 million usd,,,,,,yibin tianyuan group,china,1.516 billion usd,,,,,,,,,,,,0
21075,791,lazydays holdings,usa,$0.14 b,,,,,,,,$13.45,,,,laboratory corporation of america holdings,usa,29.328 billion usd,,,,,adam h. schechter,,,,,,,0
165538,97114,formfactor,usa,$1.98 b,,,,,,,,$25.82,,,,mastercard,usa,$343.73 b,,,,,,,,$357.51,,,,0
53781,24469,l3harris technologies,usa,,2019,,industries electronics technology hardware and instruments communications equipment networking products solutions automation robotics marine systems space products technology machinery manufacturing capital goods manufacturing aerospace and defense,,chris kubasik,17814 million usd,,,,,,kohl's,usa,$3.03 b,,,,,,,,$27.47,,,,0
164179,99246,ormat technologies,usa,$4.99 b,,,,,,,,$89.01,,,,oshkosh corporation,usa,$5.70 b,,,,,,,,$87.20,,,,0
89322,24378,houston american energy,usa,,,,,,,,,$3.77,,,,spirit aerosystems,usa,$2.77 b,,,,,,,,$26.33,,,,0
63135,60910,hecla mining company,usa,,not found,,basic materials mining metals silver mining gold mining,,not found,807 million usd,,,,,,zeta global holdings corp.,usa,,not found,,shell company software and it,,not found,458 million usd,,,,,,0
156280,88007,kratos defense & security solutions,usa,$1.37 b,,,,,,,,$10.94,,,,ngm biopharmaceuticals,usa,,,,,,,,,$5.30,,,,0
100597,59190,sprinklr,usa,$2.32 b,,,,,,,,$8.89,,,,century communities,usa,,2002,,consumer cyclical construction materials capital goods construction,,not found,4216 million usd,,,,,,0
25847,23726,synchrony,usa,$15.60 b,,,,,,,,$34.63,,,,tidewater,usa,$1.55 b,,,,,,,,$30.79,,,,0
112827,2102,intellicheck,usa,$47.56 m,,,,,,,,$2.51,,,,five9,usa,10.712 billion usd,,,,,,,,,,,,0
23752,17534,veritex holdings,usa,$1.59 b,,,,,,,,$29.56,,,,alaunos therapeutics,usa,,,,,,,,,1,,,,0
75107,74986,brickability group plc,united kingdom,,,,industrial distribution,industrials,,,,,,,,sig plc,united kingdom,,,,industrial distribution,industrials,,,,,,,,0
86710,3747,city holding company,usa,,,,,,,,,$93.87,,,,brighthouse financial,usa,4.069 billion usd,,,,,,,,,,,,0
61892,7197,banc of california,usa,,not found,,financial services banking services,,not found,272 million usd,,,,,,faraday future intelligent electric inc.,usa,3.081 billion usd,,,,,,,,,,,,0
54368,2771,trimble,usa,,1978,,technology software and it capital goods software products technology hardware and instruments,,steven w. berglund,3659 million usd,,,,,,royal gold,usa,7.304 billion usd,,,,,,,,,,,,0
159033,102498,park aerospace,usa,$0.28 b,,,,,,,,$13.75,,,,bluegreen vacations,usa,$0.47 b,,,,,,,,$24.86,,,,0
152645,97518,forward air,usa,$2.70 b,,,,,,,,$101.85,,,,devon energy,usa,$40.47 b,,,,,,,,$61.92,,,,0
87628,85975,york water,usa,,,,,,,,,$45.43,,,,kimbell royalty partners,usa,,,,,,,,,$16.85,,,,0
18366,6058,reborn coffee,usa,,,,,,,,,1,,,,"stem, inc.",usa,3.274 billion usd,,,,,,,,,,,,0
59274,2839,taiji computer corporation,china,,not found,,technology software and it,,not found,not found,,,,,,zhejiang yongtai technology,china,6.076 billion usd,,,,,,,,,,,,0
87892,16466,eagle point credit company,usa,,,,,,,,,$10.60,,,,camden national bank,usa,,,,,,,,,42,,,,0
18234,14082,fgi industries,usa,,,,,,,,,2,,,,mgic investment,usa,,,,,,,,,13,,,,0
87050,23460,wolverine world wide,usa,,,,,,,,,$13.62,,,,avanos medical,usa,$1.20 b,,,,,,,,$25.97,,,,0
163957,15692,spirit realty capital,usa,$5.76 b,,,,,,,,$41.30,,,,tennant company,usa,,,,,,,,,65,,,,0
100144,98179,weatherford international,usa,$3.07 b,,,,,,,,$43.58,,,,mongodb,usa,$14.59 b,,,,,,,,$210.65,,,,0
111980,3107,sally beauty holdings,usa,$1.57 b,,,,,,,,$14.69,,,,novanta,usa,5.422 billion usd,,,,,,,,,,,,0
116088,23625,sanmina,usa,$3.47 b,,,,,,,,$60.59,,,,cargurus,usa,$1.41 b,,,,,,,,$11.93,,,,0
155285,84026,energy transfer partners,usa,$39.78 b,,,,,,,,$12.85,,,,bj's wholesale club,usa,,,,,,,,,$69.05,,,,0
159909,70,leogra trading,germany,,2014,11.0,,retail,,5078464,,,,,,sap se,germany,178.440 billion usd,,,,,hasso plattner,,,,,,,0
111205,85293,hewlett packard enterprise,usa,$21.47 b,,,,,,,,$16.69,,,,hecla mining,usa,,,,,,,,,$6.23,,,,0
156957,115563,wd-40 company,usa,$2.36 b,,,,,,,,$173.93,,,,nuvasive,usa,$2.33 b,,,,,,,,$44.79,,,,0
9368,4889,"amylyx pharmaceuticals, inc.",usa,,,,,,,,,,,,,"life time group holdings, inc.",usa,,,,,,,,,,,,,0
112147,103571,amalgamated financial,usa,$0.70 b,,,,,,,,$22.93,,,,relmada therapeutics,usa,$95.41 m,,,,,,,,$3.17,,,,0
17011,15019,braemar hotels & resorts,usa,,,,,,,,,4,,,,shutterstock,usa,,,,,,,,,56,,,,0
113016,110489,beyondspring,usa,$97.32 m,,,,,,,,$2.50,,,,elevance health,usa,$125.66 b,,,,,,,,$523.60,,,,0
72777,54402,treedom,italy,,2010,,,support services,,6709720,,,,,,snam,italy,,1941,,utilities gas utilities infrastructure energy,,nicola bedin,3284 million usd,,,,,,0
155831,103882,united fire group,usa,$0.76 b,,,,,,,,$30.21,,,,lightpath technologies,usa,$29.79 m,,,,,,,,$1.10,,,,0
103273,86599,fiesta restaurant group,usa,$0.17 b,,,,,,,,$6.76,,,,sixth street specialty lending,usa,,,,,,,,,$18.74,,,,0
165390,163151,claros mortgage trust,usa,$2.22 b,,,,,,,,$16.10,,,,news corp,usa,$11.16 b,,,,,,,,$19.64,,,,0
159765,118409,lmg building,italy,,1982,12.0,,construction,,6255970,,,,,,esso italiana srl,italy,,,,,,,,,,milano,viale cassala 57,,0
166643,84819,unitil corporation,usa,$0.83 b,,,,,,,,$52.26,,,,ipg photonics,usa,,,,,,,,,$106.41,,,,0
110878,53982,apollo global management,usa,$40.95 b,,,,,,,,$68.25,,,,dollar tree,usa,,1986,,consumer defensive retail consumer services convenience stores,,macon f. brock jr.,26321 million usd,,,,,,0
104008,59327,air industries group,usa,$15.59 m,,,,,,,,$4.80,,,,lemonade,usa,,2015,,insurance financial services,,not found,128 million usd,,,,,,0
18308,248,stronghold digital mining,usa,,,,,,,,,0,,,,norfolk southern corporation,usa,62.617 billion usd,,,,,charles moorman,,,,,,,0
111728,97994,atkore,usa,$4.73 b,,,,,,,,$118.88,,,,northern trust,usa,$18.39 b,,,,,,,,$88.24,,,,0
